date,0x8484Ef722627bf18ca5Ae6BcF031c23E6e922B30,0xa45b966996374E9e65ab991C6FE4Bfce3a56DDe8
2023-08-29,204273.63628340655,105.42321135600947
2023-08-30,204130.45846850297,105.42321135600947
2023-08-31,204743.8345090906,105.42321135600947
2023-09-01,204695.26827328355,105.42321135600947
2023-09-02,204861.23305697957,105.42321135600947
2023-09-03,206817.37708928777,105.42321135600947
2023-09-04,206662.604049552,105.42321135600947
2023-09-05,206209.447609908,105.42321135600947
2023-09-06,207174.96442925077,105.42321135600947
2023-09-07,206800.0488518116,105.42321135600947
2023-09-08,207081.03314585687,105.42321135600947
2023-09-09,207415.3102191271,105.42321135600947
2023-09-10,207054.6658662335,105.42321135600947
2023-09-11,206655.31002196195,105.42321135600947
2023-09-12,206851.6454361657,105.42321135600947
2023-09-13,205682.19722284257,105.42321135600947
2023-09-14,205633.1916808604,105.42321135600947
2023-09-15,204447.76787380615,105.42321135600947
2023-09-16,204298.7990794773,105.42321135600947
2023-09-17,203989.9466371739,105.42321135600947
2023-09-18,203710.08836781824,105.42321135600947
2023-09-19,203351.73862375368,105.42321135600947
2023-09-20,203258.09748960257,105.42321135600947
2023-09-21,204808.35930338237,105.42321135600947
2023-09-22,205669.70340256963,105.42321135600947
2023-09-23,205391.30627013132,105.42321135600947
2023-09-24,205244.6046396985,105.42321135600947
2023-09-25,205214.1727287438,105.42321135600947
2023-09-26,205436.20016491244,105.42321135600947
2023-09-27,205119.02400888456,105.42321135600947
2023-09-28,204454.92639066384,105.42321135600947
2023-09-29,201954.9395397744,105.42321135600947
2023-09-30,201752.58377808557,105.42321135600947
2023-10-01,201206.87738214328,105.42321135600947
2023-10-02,201199.9293918236,105.42321135600947
2023-10-03,201902.5639276248,105.42321135600947
2023-10-04,203351.52833167184,105.42321135600947
2023-10-05,205433.32214509867,105.42321135600947
2023-10-06,204993.6338495135,105.42321135600947
2023-10-07,205029.3671438781,105.42321135600947
2023-10-08,204932.7756688276,105.42321135600947
2023-10-09,205455.61006672055,105.42321135600947
2023-10-10,206016.93348111704,105.42321135600947
2023-10-11,201822.11580667293,105.42321135600947
2023-10-12,201281.8111796098,105.42321135600947
2023-10-13,201832.9554035661,105.42321135600947
2023-10-14,201537.0460939468,105.42321135600947
2023-10-15,201943.7650744156,105.42321135600947
2023-10-16,201919.6919732844,105.42321135600947
2023-10-17,201533.9809516917,105.42321135600947
2023-10-18,201439.4166312355,105.42321135600947
2023-10-19,201084.87174080845,105.42321135600947
2023-10-20,201369.46430155716,105.42321135600947
2023-10-21,200763.04808998943,105.42321135600947
2023-10-22,201231.9189607568,105.42321135600947
2023-10-23,201297.37171391447,105.42321135600947
2023-10-24,200186.76485230363,105.42321135600947
2023-10-25,199072.52907646375,105.42321135600947
2023-10-26,199073.4895086855,105.42321135600947
2023-10-27,198823.11998038905,105.42321135600947
2023-10-28,199203.1550578323,105.42321135600947
2023-10-29,199726.4489679548,105.42321135600947
2023-10-30,199710.6143211329,105.42321135600947
2023-10-31,199476.5041213017,105.42321135600947
2023-11-01,199391.70668505432,105.42321135600947
2023-11-02,199401.47419783377,105.42321135600947
2023-11-03,200339.27927476572,105.42321135600947
2023-11-04,200104.91743816357,105.42321135600947
2023-11-05,199674.0581959525,105.42321135600947
2023-11-06,199128.66190240567,105.42321135600947
2023-11-07,195637.75665291637,105.42321135600947
2023-11-08,196278.93713765728,105.42321135600947
2023-11-09,197454.2898963701,105.42321135600947
2023-11-10,196402.50745546757,105.42321135600947
2023-11-11,194784.9823856424,105.42321135600947
2023-11-12,195365.31066095745,105.42321135600947
2023-11-13,195678.0231897886,105.42321135600947
2023-11-14,195511.4671959293,105.42321135600947
2023-11-15,195559.87215030324,105.42321135600947
2023-11-16,194494.0827115467,105.42321135600947
2023-11-17,193719.6479829935,105.42321135600947
2023-11-18,192885.27895564277,105.42321135600947
2023-11-19,192361.34433993849,105.42321135600947
2023-11-20,192311.23396175957,105.42321135600947
2023-11-21,191462.47129588763,105.42321135600947
2023-11-22,193034.08545686989,105.42321135600947
2023-11-23,191365.8361989965,105.42321135600947
2023-11-24,189863.43959388247,105.42321135600947
2023-11-25,189809.81423957265,105.42321135600947
2023-11-26,190504.5418285961,105.42321135600947
2023-11-27,191484.7135672489,105.42321135600947
2023-11-28,191665.82733892745,105.42321135600947
2023-11-29,191573.1340443743,105.42321135600947
2023-11-30,191841.4703372945,105.42321135600947
2023-12-01,192621.08607029836,105.42321135600947
2023-12-02,189687.04112350987,105.42321135600947
2023-12-03,189647.5044318964,105.42321135600947
2023-12-04,189306.03780271887,105.42321135600947
2023-12-05,187714.496467008,105.42321135600947
2023-12-06,186509.7509990212,105.42321135600947
2023-12-07,187716.88122473503,105.42321135600947
2023-12-08,186747.9242661678,105.42321135600947
2023-12-09,188182.6310549348,105.42321135600947
2023-12-10,189125.01456375403,105.42321135600947
2023-12-11,189764.73860821623,105.42321135600947
2023-12-12,190555.44371947323,105.42321135600947
2023-12-13,191953.7502369488,105.42321135600947
2023-12-14,192158.4924124026,105.42321135600947
2023-12-15,191472.7032874195,105.42321135600947
2023-12-16,190457.53928004837,105.42321135600947
2023-12-17,190055.6920271641,105.42321135600947
2023-12-18,190307.86264239025,105.42321135600947
2023-12-19,190387.47559805049,105.42321135600947
2023-12-20,189951.38827088088,105.42321135600947
2023-12-21,188051.9929427371,105.42321135600947
2023-12-22,186265.3148013697,105.42321135600947
2023-12-23,184408.0510731495,105.42321135600947
2023-12-24,183423.73988494163,105.42321135600947
2023-12-25,184433.31601746232,105.42321135600947
2023-12-26,185592.0946677838,105.42321135600947
2023-12-27,187447.31549163492,105.42321135600947
2023-12-28,188062.42657218344,105.42321135600947
2023-12-29,188480.89882847047,105.42321135600947
2023-12-30,188654.85881184423,105.42321135600947
2023-12-31,188877.70231572216,105.42321135600947
2024-01-01,190349.9424773957,105.42321135600947
2024-01-02,190251.34239275684,105.42321135600947
2024-01-03,189646.16076280607,104.92453633200948
2024-01-04,189341.41441300232,104.92453633200948
2024-01-05,189381.85730451005,104.92453633200948
2024-01-06,189268.6586990044,104.92453633200948
2024-01-07,189182.00873385012,104.92453633200948
2024-01-08,187573.2189507071,104.92453633200948
2024-01-09,186177.26238617697,104.92453633200948
2024-01-10,185717.3483613149,104.92453633200948
2024-01-11,185742.87858030832,104.92453633200948
2024-01-12,183627.871421454,104.92453633200948
2024-01-13,183681.62930726193,104.92453633200948
2024-01-14,183242.85714757143,104.92453633200948
2024-01-15,183048.4795913744,104.92453633200948
2024-01-16,183188.07859534008,104.92453633200948
2024-01-17,182533.5932963749,104.92453633200948
2024-01-18,181247.6141212306,104.92453633200948
2024-01-19,181168.7025900551,104.92453633200948
2024-01-20,180097.91339167574,104.92453633200948
2024-01-21,180371.1829348045,104.92453633200948
2024-01-22,180088.5769171818,104.92453633200948
2024-01-23,180501.99425404167,104.92453633200948
2024-01-24,180067.6406007482,104.92453633200948
2024-01-25,179962.8504786811,104.92453633200948
2024-01-26,180454.35927904656,104.82453633200947
2024-01-27,180752.31817550317,104.82453633200947
2024-01-28,181055.5257308859,104.82453633200947
2024-01-29,181205.46580993396,104.82453633200947
2024-01-30,180815.08996500407,104.82453633200947
2024-01-31,180585.32569968703,104.82453633200947
2024-02-01,180464.33383547113,104.82453633200947
2024-02-02,180479.5537555108,104.82453633200947
2024-02-03,180663.5344867498,104.82453633200947
2024-02-04,180921.7624111766,104.82453633200947
2024-02-05,180390.62038037245,104.82453633200947
2024-02-06,180770.55481207927,104.82453633200947
2024-02-07,179077.1553271952,104.82453633200947
2024-02-08,178897.00162072683,104.82453633200947
2024-02-09,179186.15312600098,104.82453633200947
2024-02-10,178968.9264012693,104.82453633200947
2024-02-11,178932.07890275473,104.82453633200947
2024-02-12,179135.44732385242,104.82453633200947
2024-02-13,178507.20716787362,104.82453633200947
2024-02-14,178380.44550393155,104.82453633200947
2024-02-15,177882.7574029276,104.82453633200947
2024-02-16,178072.32155698974,104.82453633200947
2024-02-17,179160.20761202945,104.82453633200947
2024-02-18,179173.07942872978,104.82453633200947
2024-02-19,179016.3284806433,104.82453633200947
2024-02-20,177748.06115016164,104.82453633200947
2024-02-21,178988.1076193613,104.82453633200947
2024-02-22,179075.28425963307,104.82453633200947
2024-02-23,178019.78676709335,104.82453633200947
2024-02-24,177371.08576086067,104.82453633200947
2024-02-25,176528.30169202865,104.82453633200947
2024-02-26,173984.27155821063,104.82453633200947
2024-02-27,173343.69140517438,104.82453633200947
2024-02-28,173600.09289511183,104.82453633200947
2024-02-29,173507.7787849128,104.82453633200947
2024-03-01,174467.71827415377,104.82453633200947
2024-03-02,174233.76660216335,104.82453633200947
2024-03-03,174895.95357485753,104.82453633200947
2024-03-04,175526.756799849,104.82453633200947
2024-03-05,174785.05288974094,104.82453633200947
2024-03-06,174067.63616837526,104.82453633200947
2024-03-07,173429.12239334447,104.82453633200947
2024-03-08,173451.98003064308,104.82453633200947
2024-03-09,173200.95454624415,104.82453633200947
2024-03-10,173846.61121312724,104.82453633200947
2024-03-11,174980.31649990127,104.82453633200947
2024-03-12,174274.77123894397,104.82453633200947
2024-03-13,174407.76954530488,104.82453633200947
2024-03-14,175405.6381138538,104.82453633200947
2024-03-15,175253.57174370554,104.82453633200947
2024-03-16,173814.56422561698,104.82453633200947
2024-03-17,173235.57092760876,104.82453633200947
2024-03-18,173131.63599747454,104.82453633200947
2024-03-19,172559.7265910254,104.82453633200947
2024-03-20,173558.5903293781,104.82453633200947
2024-03-21,171406.8085951836,104.82453633200947
2024-03-22,169992.89793706514,104.82453633200947
2024-03-23,170219.49128503315,104.82453633200947
2024-03-24,169877.57544366713,104.82453633200947
2024-03-25,169834.41878463852,104.82453633200947
2024-03-26,169275.18068109846,104.82453633200947
2024-03-27,168714.0639622499,104.82453633200947
2024-03-28,168999.5897698374,104.82453633200947
2024-03-29,168403.89676932237,104.82453633200947
2024-03-30,168565.60644311656,104.82453633200947
2024-03-31,168171.17804721047,104.82453633200947
2024-04-01,165974.42696015522,104.82453633200947
2024-04-02,166593.35335496566,104.82453633200947
2024-04-03,167531.8389447785,104.82453633200947
2024-04-04,166152.42611325803,104.82453633200947
2024-04-05,166168.61475718618,104.82453633200947
2024-04-06,166368.01537927068,104.82453633200947
2024-04-07,166609.8324706228,104.82453633200947
2024-04-08,165968.25494504097,104.82453633200947
2024-04-09,164097.2002673227,104.82453633200947
2024-04-10,164503.5635224201,104.82453633200947
2024-04-11,164033.59894678005,104.82453633200947
2024-04-12,164411.67967888864,104.82453633200947
2024-04-13,164917.88774908014,104.82453633200947
2024-04-14,164550.7326668453,104.82453633200947
2024-04-15,164565.52620684865,104.82453633200947
2024-04-16,164470.32979181813,104.82453633200947
2024-04-17,164326.1862787737,104.82453633200947
2024-04-18,163830.97168346206,104.82453633200947
2024-04-19,163138.14283602108,104.82453633200947
2024-04-20,163958.37655514796,104.82453633200947
2024-04-21,163936.78133206468,104.82453633200947
2024-04-22,163781.2789438919,104.82453633200947
2024-04-23,163735.396468661,104.82453633200947
2024-04-24,163439.39300282788,104.82453633200947
2024-04-25,163106.30842716823,104.82453633200947
2024-04-26,163039.58260953377,104.82453633200947
2024-04-27,163028.2586982614,104.82453633200947
2024-04-28,162147.038720866,104.82453633200947
2024-04-29,161815.95585954294,104.82453633200947
2024-04-30,162570.94411016617,104.82453633200947
2024-05-01,163260.44965925647,104.82453633200947
2024-05-02,162312.92812499718,104.82453633200947
2024-05-03,162622.8793985389,104.82453633200947
2024-05-04,162937.4155242019,104.82453633200947
2024-05-05,163217.14287496114,104.82453633200947
2024-05-06,163198.10300593547,104.82453633200947
2024-05-07,163493.23612902372,104.82453633200947
2024-05-08,163539.28470357804,104.82453633200947
2024-05-09,163372.2750274938,104.82453633200947
2024-05-10,163610.0103864482,104.82453633200947
2024-05-11,164752.6053485468,104.82453633200947
2024-05-12,164357.00013027116,104.82453633200947
2024-05-13,164261.9611921373,104.82453633200947
2024-05-14,163919.05063918958,104.82453633200947
2024-05-15,163688.44597503103,104.82453633200947
2024-05-16,163726.3449736658,104.82453633200947
2024-05-17,163536.66135839932,104.82453633200947
2024-05-18,163175.79015038794,104.82453633200947
2024-05-19,163121.00518907944,104.82453633200947
2024-05-20,162856.45558272724,104.82453633200947
2024-05-21,162675.22578126178,104.82453633200947
2024-05-22,161104.64932178284,104.82453633200947
2024-05-23,161180.5605774145,104.82453633200947
2024-05-24,160764.54532420548,104.82453633200947
2024-05-25,161165.99288399803,104.82453633200947
2024-05-26,160758.72123853044,104.82453633200947
2024-05-27,160330.70897445572,104.82453633200947
2024-05-28,160497.09763126494,104.82453633200947
2024-05-29,160372.42941921146,104.82453633200947
2024-05-30,161022.41042773062,104.82453633200947
2024-05-31,161026.26269901608,104.82453633200947
2024-06-01,160646.33056179635,104.82453633200947
2024-06-02,160764.9016704961,104.82453633200947
2024-06-03,160565.24463171346,104.82453633200947
2024-06-04,160794.5590801464,104.82453633200947
2024-06-05,161124.5892017444,104.82453633200947
2024-06-06,160889.62334806458,104.82453633200947
2024-06-07,160665.53069011038,104.82453633200947
2024-06-08,160687.08931993277,104.82453633200947
2024-06-09,160626.77339051335,104.82453633200947
2024-06-10,160354.5703019831,104.82453633200947
2024-06-11,160421.5401407496,104.82453633200947
2024-06-12,160634.03313143554,104.82453633200947
2024-06-13,160667.32400379633,104.82453633200947
2024-06-14,160974.0692091547,104.82453633200947
2024-06-15,160794.23997630668,104.82453633200947
2024-06-16,160632.47932085156,104.82453633200947
2024-06-17,160764.2076974931,104.82453633200947
2024-06-18,160449.68820805993,104.82453633200947
2024-06-19,160961.37764255694,104.82453633200947
2024-06-20,160796.41333970273,104.82453633200947
2024-06-21,160795.6341391361,104.82453633200947
2024-06-22,159980.81363498172,104.82453633200947
2024-06-23,159712.63337907262,104.82453633200947
2024-06-24,159854.2030942433,104.82453633200947
2024-06-25,160651.97264082983,104.82453633200947
2024-06-26,160298.25364366808,104.82453633200947
2024-06-27,160457.6095391349,104.82453633200947
2024-06-28,159915.5649030543,104.82453633200947
2024-06-29,159657.29184590164,104.82453633200947
2024-06-30,159212.29156740638,104.82453633200947
2024-07-01,158981.2135059,104.82453633200947
2024-07-02,158747.40513120935,104.82453633200947
2024-07-03,159161.49223693783,104.82453633200947
2024-07-04,159134.29113897053,104.82453633200947
2024-07-05,159396.2659622534,104.82453633200947
2024-07-06,159245.23378881262,104.82453633200947
2024-07-07,159409.28065062535,104.82453633200947
2024-07-08,160037.37326046903,104.82453633200947
2024-07-09,160073.27064932144,104.82453633200947
2024-07-10,159345.99367630528,104.82453633200947
2024-07-11,159436.85053617455,104.82453633200947
2024-07-12,159041.3085595786,104.82453633200947
2024-07-13,159302.18843025257,104.82453633200947
2024-07-14,159437.7082262251,104.82453633200947
2024-07-15,159446.85726428012,104.82453633200947
2024-07-16,158830.81799951367,104.82453633200947
2024-07-17,158942.45027705873,104.82453633200947
2024-07-18,159278.31287426414,104.82453633200947
2024-07-19,159210.0552165652,104.82453633200947
2024-07-20,159025.21201886606,104.82453633200947
2024-07-21,159122.37993235726,104.82453633200947
2024-07-22,159238.9329332159,104.82453633200947
2024-07-23,159442.19626214803,104.82453633200947
2024-07-24,159396.5743987946,104.82453633200947
2024-07-25,159743.30782633662,104.82453633200947
2024-07-26,160507.61800250417,104.82453633200947
2024-07-27,160463.23299622626,104.82453633200947
2024-07-28,160774.90995553634,104.82453633200947
2024-07-29,160632.03219768708,104.82453633200947
2024-07-30,160174.05395579818,104.82453633200947
2024-07-31,160525.31848882855,104.82453633200947
2024-08-01,160309.60640868024,104.82453633200947
2024-08-02,160804.21397333042,104.82453633200947
2024-08-03,161056.49786200962,104.82453633200947
2024-08-04,161165.39016634,104.82453633200947
2024-08-05,161578.61764479376,104.82453633200947
2024-08-06,159860.95370829946,104.82453633200947
2024-08-07,159840.9028849653,104.82453633200947
2024-08-08,160202.7239894845,104.82453633200947
2024-08-09,159743.8581995271,104.82453633200947
2024-08-10,159635.5729322942,104.82453633200947
2024-08-11,159471.1689024001,104.82453633200947
2024-08-12,159476.39708207524,104.82453633200947
2024-08-13,159190.91052780274,104.82453633200947
2024-08-14,159117.39428300675,104.82453633200947
2024-08-15,159143.2288018401,104.82453633200947
2024-08-16,159329.05086631348,104.82453633200947
2024-08-17,159525.14462994924,104.82453633200947
2024-08-18,159295.16699099643,104.82453633200947
2024-08-19,159344.15911358208,104.82453633200947
2024-08-20,159592.9530252132,104.82453633200947
2024-08-21,160176.65310883115,104.82453633200947
2024-08-22,160325.4389330481,104.82453633200947
2024-08-23,160134.5231902106,104.82453633200947
2024-08-24,159652.1154783777,104.82453633200947
2024-08-25,159651.39388822735,104.82453633200947
2024-08-26,159348.66836310385,104.82453633200947
2024-08-27,159294.01774921897,104.82453633200947
2024-08-28,159445.83471771565,104.82453633200947
2024-08-29,158229.8061477569,104.82453633200947
2024-08-30,157623.62533164548,104.82453633200947
2024-08-31,157401.11661429497,104.82453633200947
2024-09-01,157495.64613048107,104.82453633200947
2024-09-02,156867.63283347784,104.82453633200947
2024-09-03,156401.5682719592,104.82453633200947
2024-09-04,158734.02817923436,104.82453633200947
2024-09-05,158231.88935379763,104.82453633200947
2024-09-06,158397.30391896304,104.82453633200947
2024-09-07,159175.2572537213,104.82453633200947
2024-09-08,159112.38675411008,104.82453633200947
2024-09-09,159200.46282366954,104.82453633200947
2024-09-10,158304.03036781534,104.82453633200947
2024-09-11,157886.9319892221,104.82453633200947
2024-09-12,158097.99474138208,104.82453633200947
2024-09-13,157451.41369606275,104.82453633200947
2024-09-14,157286.18714044665,104.82453633200947
2024-09-15,157287.88845956893,104.82453633200947
2024-09-16,157581.92459042434,104.82453633200947
2024-09-17,157791.0069527919,104.82453633200947
2024-09-18,157159.10271714657,104.82453633200947
2024-09-19,157487.8259029332,104.82453633200947
2024-09-20,156812.68507875616,104.82453633200947
2024-09-21,156266.71079233082,104.82453633200947
2024-09-22,156248.4212261195,104.82453633200947
2024-09-23,155811.72967956334,104.82453633200947
2024-09-24,155091.4967042048,104.82453633200947
2024-09-25,155776.10905093193,104.82453633200947
2024-09-26,155764.11607251808,104.82453633200947
2024-09-27,156748.20089878986,104.82453633200947
2024-09-28,155798.32794787182,104.82453633200947
2024-09-29,155821.68084616805,104.82453633200947
2024-09-30,156148.27004702605,104.82453633200947
2024-10-01,155527.94331278602,104.82453633200947
2024-10-02,155507.5647706569,104.82453633200947
2024-10-03,155854.43616194525,104.82453633200947
2024-10-04,154961.69139290007,104.82453633200947
2024-10-05,154743.10009384586,104.82453633200947
2024-10-06,154701.06527627824,104.82453633200947
2024-10-07,155050.6731019139,104.82453633200947
2024-10-08,154687.88351624823,104.82453633200947
2024-10-09,154771.99229927963,104.82453633200947
2024-10-10,155127.56327679844,104.82453633200947
2024-10-11,154998.12795201954,104.82453633200947
2024-10-12,155804.67068488087,104.82453633200947
2024-10-13,156020.58951889368,104.82453633200947
2024-10-14,155513.93611935194,104.82453633200947
2024-10-15,154745.55220112184,104.82453633200947
2024-10-16,154591.01385976723,104.82453633200947
2024-10-17,153700.57894415694,104.82453633200947
2024-10-18,153433.9647254195,104.82453633200947
2024-10-19,153284.73516553265,104.82453633200947
2024-10-20,152859.45821468256,104.82453633200947
2024-10-21,152764.31387959604,104.82453633200947
2024-10-22,152519.53041016028,104.82453633200947
